,0
Honduras_Gross value added at basic prices (GVA) (current LCU),209953481739.24057
Honduras_Gross value added at basic prices (GVA) (current US$),7748710118.260896
Honduras_Households and NPISHs Final consumption expenditure (constant 2015 US$),4838476743.062832
Honduras_Households and NPISHs Final consumption expenditure (constant LCU),41849377973.52587
Honduras_Households and NPISHs Final consumption expenditure (current LCU),201367649456.23282
Honduras_Households and NPISHs Final consumption expenditure (current US$),7738893444.916215
Honduras_Households and NPISHs Final consumption expenditure per capita (constant 2015 US$),274.97232492074306
"Honduras_Households and NPISHs Final consumption expenditure, PPP (constant 2021 international $)",11081481998.741093
"Honduras_Households and NPISHs Final consumption expenditure, PPP (current international $)",15143466151.078115
Honduras_Households and NPISHs final consumption expenditure: linked series (current LCU),201473869763.78247
"Honduras_IBRD loans and IDA credits (DOD, current US$)",245082432.65880355
"Honduras_ICT service exports (BoP, current US$)",67100766.81465603
"Honduras_IFC, private nonguaranteed (NFL, US$)",26898214.41506916
"Honduras_IMF repurchases and charges (TDS, current US$)",22172256.17529747
Honduras_Import unit value index (2015 = 100),24.23666200090756
Honduras_Import value index (2015 = 100),37.96209661056579
Honduras_Import volume index (2015 = 100),27.83340332820922
"Honduras_Imports of goods and services (BoP, current US$)",4629049788.549577
Honduras_Imports of goods and services (constant 2015 US$),3255008352.090169
Honduras_Imports of goods and services (constant LCU),32598860909.495804
Honduras_Imports of goods and services (current LCU),144465189685.85583
Honduras_Imports of goods and services (current US$),5407855156.637137
"Honduras_Imports of goods, services and primary income (BoP, current US$)",5423730310.872853
"Honduras_Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",0.23927900472130462
"Honduras_Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",0.5030696973939836
"Honduras_Incidence of HIV, all (per 1,000 uninfected population)",0.2902987586425203
"Honduras_Industry (including construction), value added (constant 2015 US$)",1129866179.9502192
"Honduras_Industry (including construction), value added (constant LCU)",10014937293.60518
"Honduras_Industry (including construction), value added (current LCU)",59510584044.38897
"Honduras_Industry (including construction), value added (current US$)",2143798594.193793
"Honduras_Industry (including construction), value added per worker (constant 2015 US$)",547.3617805998035
"Honduras_Labor force, total",826700.7875450451
Honduras_Land area (sq. km),0.0
Honduras_Land under cereal production (hectares),52497.28069478976
"Honduras_Life expectancy at birth, female (years)",2.6235512516213815
"Honduras_Life expectancy at birth, male (years)",2.1882544048366492
"Honduras_Life expectancy at birth, total (years)",2.388819333934489
Honduras_Livestock production index (2014-2016 = 100),17.898675993816788
Honduras_Lower secondary school starting age (years),0.4751909633114914
"Honduras_Manufacturing, value added (constant 2015 US$)",845590737.2912408
"Honduras_Manufacturing, value added (constant LCU)",8553439322.229917
"Honduras_Manufacturing, value added (current LCU)",36610642600.83038
"Honduras_Manufacturing, value added (current US$)",1308392011.6570053
Honduras_Merchandise exports (current US$),3037775664.02561
Honduras_Merchandise exports by the reporting economy (current US$),1336807383.4399831
Honduras_Merchandise imports (current US$),4659416621.151447
Honduras_Merchandise imports by the reporting economy (current US$),3426476591.8997993
Honduras_Methane (CH4) emissions (total) excluding LULUCF (Mt CO2e),1.5014923718166722
Honduras_Methane (CH4) emissions from Agriculture (Mt CO2e),0.7987318908509699
Honduras_Methane (CH4) emissions from Building (Energy) (Mt CO2e),0.09128405836633227
Honduras_Methane (CH4) emissions from Fugitive Emissions (Energy) (Mt CO2e),0.01678180402211154
Honduras_Methane (CH4) emissions from Industrial Combustion (Energy) (Mt CO2e),0.00336148328754928
Honduras_Methane (CH4) emissions from Power Industry (Energy) (Mt CO2e),0.0066543057448720045
Honduras_Methane (CH4) emissions from Transport (Energy) (Mt CO2e),0.0036007257333003874
Honduras_Methane (CH4) emissions from Waste (Mt CO2e),0.6911910922302852
Honduras_Mobile cellular subscriptions,3749570.949373255
Honduras_Mobile cellular subscriptions (per 100 people),41.48748713247057
"Honduras_Mortality rate, adult, female (per 1,000 female adults)",24.69170864583962
"Honduras_Mortality rate, adult, male (per 1,000 male adults)",21.077178979635484
"Honduras_Mortality rate, infant (per 1,000 live births)",8.66098455459204
"Honduras_Mortality rate, infant, female (per 1,000 live births)",7.7849501565978745
"Honduras_Mortality rate, infant, male (per 1,000 live births)",9.486030701640301
"Honduras_Mortality rate, neonatal (per 1,000 live births)",3.482785733217521
"Honduras_Mortality rate, under-5 (per 1,000 live births)",12.43142635735696
"Honduras_Mortality rate, under-5, female (per 1,000 live births)",11.535424761534212
"Honduras_Mortality rate, under-5, male (per 1,000 live births)",13.278830648492255
"Honduras_Multilateral debt service (TDS, current US$)",103786027.6398988
Honduras_Net barter terms of trade index (2015 = 100),9.403608609108986
"Honduras_Net bilateral aid flows from DAC donors, Austria (current US$)",1115192.1512897506
"Honduras_Net bilateral aid flows from DAC donors, Belgium (current US$)",1035620.1945794894
"Honduras_Net bilateral aid flows from DAC donors, Canada (current US$)",9089060.077847311
"Honduras_Net bilateral aid flows from DAC donors, European Union institutions (current US$)",23742482.137382418
"Honduras_Net bilateral aid flows from DAC donors, France (current US$)",9343788.36896322
"Honduras_Net bilateral aid flows from DAC donors, Germany (current US$)",7805938.325156638
"Honduras_Net bilateral aid flows from DAC donors, Ireland (current US$)",1520149.1146500595
"Honduras_Net bilateral aid flows from DAC donors, Italy (current US$)",7451168.044139372
"Honduras_Net bilateral aid flows from DAC donors, Japan (current US$)",32898832.615491644
"Honduras_Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",7383888.668394399
"Honduras_Net bilateral aid flows from DAC donors, Norway (current US$)",4093884.3068909417
"Honduras_Net bilateral aid flows from DAC donors, Spain (current US$)",29556745.96009536
"Honduras_Net bilateral aid flows from DAC donors, Sweden (current US$)",11114514.63061694
"Honduras_Net bilateral aid flows from DAC donors, Switzerland (current US$)",7645549.644347637
"Honduras_Net bilateral aid flows from DAC donors, Total (current US$)",82248077.59380157
"Honduras_Net bilateral aid flows from DAC donors, United Kingdom (current US$)",6886078.86209418
"Honduras_Net bilateral aid flows from DAC donors, United States (current US$)",41695515.44666881
"Honduras_Net capital account (BoP, current US$)",369525305.02343535
Honduras_Net domestic credit (current LCU),185778775868.6682
"Honduras_Net errors and omissions (BoP, current US$)",274697815.05664563
"Honduras_Net financial account (BoP, current US$)",755422366.6360519
"Honduras_Net financial flows, bilateral (NFL, current US$)",71581872.75309803
"Honduras_Net financial flows, IDA (NFL, current US$)",59911004.103972726
"Honduras_Net financial flows, IMF nonconcessional (NFL, current US$)",90517487.6318775
"Honduras_Net financial flows, multilateral (NFL, current US$)",185135891.4811798
"Honduras_Net financial flows, others (NFL, current US$)",98600092.58057456
"Honduras_Net financial flows, RDB concessional (NFL, current US$)",45280878.57962871
"Honduras_Net financial flows, RDB nonconcessional (NFL, current US$)",113870685.8308265
"Honduras_Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)",107260694.618289
Honduras_Net foreign assets (current LCU),46155553151.20516
Honduras_Net migration,3453.111249760976
Honduras_Net ODA received per capita (current US$),19.50878931218172
Honduras_Net official development assistance and official aid received (constant 2021 US$),213529229.62978277
Honduras_Net official development assistance and official aid received (current US$),197974785.15128398
Honduras_Net official development assistance received (constant 2021 US$),213529229.62978277
Honduras_Net official development assistance received (current US$),197974785.15128398
"Honduras_Net official flows from UN agencies, IFAD (current US$)",3609543.6724757953
"Honduras_Net official flows from UN agencies, UNDP (current US$)",899744.0306361405
"Honduras_Net official flows from UN agencies, UNFPA (current US$)",362841.5869481261
"Honduras_Net official flows from UN agencies, UNICEF (current US$)",428564.63435062947
"Honduras_Net official flows from UN agencies, WFP (current US$)",2081062.8463201015
"Honduras_Net primary income (BoP, current US$)",768897990.9800174
Honduras_Net primary income (Net income from abroad) (current LCU),19557198480.02771
Honduras_Net primary income (Net income from abroad) (current US$),771953795.791389
"Honduras_Net secondary income (BoP, current US$)",2575164196.4682426
Honduras_Net secondary income (Net current transfers from abroad) (current LCU),64507796740.17792
Honduras_Net secondary income (Net current transfers from abroad) (current US$),2565728162.753224
"Honduras_Net trade in goods (BoP, current US$)",2226790844.03862
"Honduras_Net trade in goods and services (BoP, current US$)",2242101225.836781
Honduras_Nitrous oxide (N2O) emissions (total) excluding LULUCF (Mt CO2e),0.300687442800767
Honduras_Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e),0.22369421404642872
Honduras_Nitrous oxide (N2O) emissions from Building (Energy) (Mt CO2e),0.015450436191079641
Honduras_Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),0.00021052928690602955
Honduras_Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),0.006036952517531071
Honduras_Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),0.04078563235321493
Honduras_Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),0.009089149859106204
Honduras_Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),0.011118838030108404
Honduras_Nitrous oxide (N2O) emissions from Waste (Mt CO2e),0.01616846060327234
Honduras_Number of deaths ages 10-14 years,248.3792167180196
Honduras_Number of deaths ages 15-19 years,147.35687559887782
Honduras_Number of deaths ages 20-24 years,101.37497022349069
Honduras_Number of deaths ages 5-9 years,579.9405129302825
Honduras_Number of infant deaths,1838.291383186571
Honduras_Number of neonatal deaths,768.6897766310689
Honduras_Number of under-five deaths,2612.3304442973877
"Honduras_Personal remittances, paid (current US$)",138199411.50779432
"Honduras_Personal remittances, received (current US$)",2470642745.075284
"Honduras_Personal transfers, receipts (BoP, current US$)",2470861315.5558224
"Honduras_PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",4.23452926209642
"Honduras_PNG, commercial banks and other creditors (NFL, current US$)",87177563.49967451
"Honduras_Population ages 0-14, female",121700.65721328804
"Honduras_Population ages 0-14, male",133630.37484100027
"Honduras_Population ages 0-14, total",255328.37032498542
"Honduras_Population ages 15-64, female",632943.3213621047
"Honduras_Population ages 15-64, male",643141.42705819
"Honduras_Population ages 15-64, total",1276082.7251200737
"Honduras_Population ages 65 and above, female",47938.34290125473
"Honduras_Population ages 65 and above, male",39461.859798997044
"Honduras_Population ages 65 and above, total",87373.90114286177
Honduras_Population density (people per sq. km of land area),14.261260939991459
Honduras_Population in largest city,294768.70290683594
Honduras_Population in urban agglomerations of more than 1 million,294768.70290683594
"Honduras_Population, female",791104.0666965187
"Honduras_Population, male",804831.5751349044
"Honduras_Population, total",1595927.9589885562
"Honduras_Portfolio equity, net inflows (BoP, current US$)",35916.32882436093
"Honduras_PPG, commercial banks (NFL, current US$)",36559064.02318874
"Honduras_PPG, IDA (DOD, current US$)",297425092.7800069
"Honduras_PPG, official creditors (NFL, US$)",190368099.73020992
"Honduras_PPG, private creditors (NFL, US$)",242725080.66889706
"Honduras_PPP conversion factor, GDP (LCU per international $)",2.522712693818035
"Honduras_PPP conversion factor, private consumption (LCU per international $)",2.966873467916862
Honduras_Price level ratio of PPP conversion factor (GDP) to market exchange rate,0.04183455332734548
"Honduras_Primary education, duration (years)",0.0
"Honduras_Primary education, pupils",92553.99458745864
"Honduras_Primary income payments (BoP, current US$)",822899716.357556
"Honduras_Primary income receipts (BoP, current US$)",96314535.39097744
Honduras_Primary school starting age (years),0.4751909633114914
"Honduras_Probability of dying among adolescents ages 10-14 years (per 1,000)",1.5006606784337029
"Honduras_Probability of dying among adolescents ages 15-19 years (per 1,000)",1.5272920162000718
"Honduras_Probability of dying among children ages 5-9 years (per 1,000)",3.2363551411060056
"Honduras_Probability of dying among youth ages 20-24 years (per 1,000)",1.8122996718831814
Honduras_Refugee population by country or territory of asylum,46.77705070991843
Honduras_Refugee population by country or territory of origin,20719.635159064244
Honduras_Renewable internal freshwater resources per capita (cubic meters),2541.036675752065
"Honduras_Renewable internal freshwater resources, total (billion cubic meters)",2.8183866676354826e-14
"Honduras_Reserves and related items (BoP, current US$)",513438943.18673885
Honduras_Rural population,340317.3097605973
"Honduras_Secondary education, duration (years)",0.40160966445124957
"Honduras_Secondary income receipts (BoP, current US$)",2673469177.559543
"Honduras_Secondary income, other sectors, payments (BoP, current US$)",105742078.86201483
"Honduras_Service exports (BoP, current US$)",921688742.9422134
"Honduras_Service imports (BoP, current US$)",900633006.6041596
"Honduras_Services, value added (constant 2015 US$)",4193324831.602193
"Honduras_Services, value added (constant LCU)",43212932338.0613
"Honduras_Services, value added (current LCU)",136580954350.5635
"Honduras_Services, value added (current US$)",5160725712.9584
"Honduras_Services, value added per worker (constant 2015 US$)",1090.2061427564852
Honduras_Sex ratio at birth (male births per female births),0.0019347704735820474
Honduras_Surface area (sq. km),0.0
Honduras_Taxes less subsidies on products (constant LCU),3671591475.1051226
Honduras_Taxes less subsidies on products (current LCU),22825737331.759415
Honduras_Taxes less subsidies on products (current US$),842589011.8454764
"Honduras_Technical cooperation grants (BoP, current US$)",37067830.84882857
Honduras_Terms of trade adjustment (constant LCU),7267281163.5647335
Honduras_Total fisheries production (metric tons),22225.303212590432
Honduras_Total greenhouse gas emissions excluding LULUCF (Mt CO2e),4.355998970299157
Honduras_Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),0.199331748301919
"Honduras_Total reserves (includes gold, current US$)",2459424134.9453163
Honduras_Total reserves in months of imports,1.4883144915513935
Honduras_Total reserves minus gold (current US$),2448025504.472635
Honduras_Urban population,1271100.1081661296
"Honduras_Use of IMF credit (DOD, current US$)",292495590.4212885
Honduras_Women Business and the Law Index Score (scale 1-100),7.777785778285696
Honduras_Young people (ages 15-24) newly infected with HIV,400.49104913118674
"Hong Kong SAR, China_Adjusted savings: carbon dioxide damage (current US$)",420443242.4623935
"Hong Kong SAR, China_Adjusted savings: consumption of fixed capital (current US$)",24013625644.87398
"Hong Kong SAR, China_Adjusted savings: education expenditure (current US$)",2379480232.448794
"Hong Kong SAR, China_Adjusted savings: energy depletion (current US$)",7169597.027888505
"Hong Kong SAR, China_Adjusted savings: mineral depletion (current US$)",0.0
"Hong Kong SAR, China_Adolescent fertility rate (births per 1,000 women ages 15-19)",1.5221637464650353
"Hong Kong SAR, China_Agricultural land (sq. km)",12.67071090797234
"Hong Kong SAR, China_Air transport, registered carrier departures worldwide",58931.057128789376
"Hong Kong SAR, China_Aquaculture production (metric tons)",1805.6668017351003
"Hong Kong SAR, China_Arable land (hectares per person)",0.00022738599013269134
"Hong Kong SAR, China_Arable land (hectares)",1267.0710907972318
"Hong Kong SAR, China_Birth rate, crude (per 1,000 people)",2.344671440924906
"Hong Kong SAR, China_Broad money (current LCU)",3864043878109.601
"Hong Kong SAR, China_Broad money to total reserves ratio",0.4833965328153747
"Hong Kong SAR, China_Capture fisheries production (metric tons)",29877.846385416906
"Hong Kong SAR, China_Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)",4.039182999163468
"Hong Kong SAR, China_Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)",0.6774403344435695
"Hong Kong SAR, China_Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e)",0.24665548604419674
"Hong Kong SAR, China_Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e)",0.2656967479090822
"Hong Kong SAR, China_Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e)",0.937186965510394
"Hong Kong SAR, China_Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e)",0.14138911579225655
"Hong Kong SAR, China_Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e)",4.8423422567609675
"Hong Kong SAR, China_Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e)",2.137508116621702
"Hong Kong SAR, China_Carbon dioxide (CO2) emissions from Waste (Mt CO2e)",0.0013275249830587601
"Hong Kong SAR, China_Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)",0.03626318225653185
"Hong Kong SAR, China_Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP)",0.053652526477506686
"Hong Kong SAR, China_Cereal production (metric tons)",0.019738214426589774
"Hong Kong SAR, China_Changes in inventories (constant LCU)",23239865465.298225
"Hong Kong SAR, China_Changes in inventories (current LCU)",18700553314.79713
"Hong Kong SAR, China_Changes in inventories (current US$)",2406145735.2794266
"Hong Kong SAR, China_Consumer price index (2010 = 100)",19.075169377900615
"Hong Kong SAR, China_Crop production index (2014-2016 = 100)",32.671819203400524
"Hong Kong SAR, China_Death rate, crude (per 1,000 people)",0.8261206794824858
"Hong Kong SAR, China_DEC alternative conversion factor (LCU per US$)",0.031008300299300687
"Hong Kong SAR, China_Discrepancy in expenditure estimate of GDP (current LCU)",0.0
"Hong Kong SAR, China_Export unit value index (2015 = 100)",12.395306083482804
"Hong Kong SAR, China_Export value index (2015 = 100)",33.930357124131575
"Hong Kong SAR, China_Export volume index (2015 = 100)",29.51566520588973
"Hong Kong SAR, China_Exports as a capacity to import (constant LCU)",1560023154074.3262
"Hong Kong SAR, China_Exports of goods and services (constant 2015 US$)",178103223028.1587
"Hong Kong SAR, China_Exports of goods and services (constant LCU)",1620979699010.646
"Hong Kong SAR, China_Exports of goods and services (current LCU)",1582484694883.2373
"Hong Kong SAR, China_Exports of goods and services (current US$)",202735087286.57108
"Hong Kong SAR, China_External balance on goods and services (current LCU)",64871982978.12375
"Hong Kong SAR, China_External balance on goods and services (current US$)",8339465491.406593
"Hong Kong SAR, China_Fertility rate, total (births per woman)",0.15791943595524208
"Hong Kong SAR, China_F-gases emissions from Industrial Processes (Mt CO2e)",0.034835698844410956
"Hong Kong SAR, China_Final consumption expenditure (constant 2015 US$)",52614196234.211914
"Hong Kong SAR, China_Final consumption expenditure (constant LCU)",464674475765.2653
"Hong Kong SAR, China_Final consumption expenditure (current LCU)",573354908490.3094
"Hong Kong SAR, China_Final consumption expenditure (current US$)",73247646212.34482
"Hong Kong SAR, China_Fixed telephone subscriptions",383898.5149004009
"Hong Kong SAR, China_Fixed telephone subscriptions (per 100 people)",3.808485150264465
"Hong Kong SAR, China_Food production index (2014-2016 = 100)",31.082994308939693
"Hong Kong SAR, China_Foreign direct investment, net inflows (BoP, current US$)",46316878463.062164
"Hong Kong SAR, China_Foreign direct investment, net outflows (BoP, current US$)",35651900866.34658
"Hong Kong SAR, China_GDP (constant 2015 US$)",66636076261.53516
"Hong Kong SAR, China_GDP (constant LCU)",588702816265.3594
"Hong Kong SAR, China_GDP (current LCU)",649952603090.4033
"Hong Kong SAR, China_GDP (current US$)",82994443605.87775
"Hong Kong SAR, China_GDP deflator (base year varies by country)",9.253400566395799
"Hong Kong SAR, China_GDP deflator: linked series (base year varies by country)",9.253400566395785
"Hong Kong SAR, China_GDP per capita (constant 2015 US$)",7589.374776047529
"Hong Kong SAR, China_GDP per capita (constant LCU)",67049.06043412244
"Hong Kong SAR, China_GDP per capita (current LCU)",77381.78822169303
"Hong Kong SAR, China_GDP per capita (current US$)",9870.434231509513
"Hong Kong SAR, China_GDP per capita, PPP (constant 2021 international $)",11228.720310288463
"Hong Kong SAR, China_GDP per capita, PPP (current international $)",15370.37966737843
"Hong Kong SAR, China_GDP per person employed (constant 2021 PPP $)",20205.854501452413
"Hong Kong SAR, China_GDP, PPP (constant 2021 international $)",98590184961.91667
"Hong Kong SAR, China_GDP, PPP (current international $)",124325345019.15599
"Hong Kong SAR, China_GDP: linked series (current LCU)",649952603090.4027
"Hong Kong SAR, China_General government final consumption expenditure (constant 2015 US$)",7145964380.528162
"Hong Kong SAR, China_General government final consumption expenditure (constant LCU)",67129833124.767555
"Hong Kong SAR, China_General government final consumption expenditure (current LCU)",93840016595.75978
"Hong Kong SAR, China_General government final consumption expenditure (current US$)",11991510118.082138
"Hong Kong SAR, China_GNI (constant 2015 US$)",65388411203.30143
"Hong Kong SAR, China_GNI (constant LCU)",571175207246.3076
"Hong Kong SAR, China_GNI (current LCU)",708825408360.8523
"Hong Kong SAR, China_GNI (current US$)",90508515379.30228
"Hong Kong SAR, China_GNI per capita (constant 2015 US$)",7210.910650217837
"Hong Kong SAR, China_GNI per capita (constant LCU)",62988.124489937545
"Hong Kong SAR, China_GNI per capita (current LCU)",85181.42551049018
"Hong Kong SAR, China_GNI per capita, Atlas method (current US$)",10684.276196797908
"Hong Kong SAR, China_GNI per capita, PPP (constant 2021 international $)",10495.111588556974
"Hong Kong SAR, China_GNI per capita, PPP (current international $)",16707.49687499468
"Hong Kong SAR, China_GNI, Atlas method (current US$)",89192231442.54547
"Hong Kong SAR, China_GNI, PPP (constant 2021 international $)",95169487664.69133
"Hong Kong SAR, China_GNI, PPP (current international $)",134417915705.63481
"Hong Kong SAR, China_GNI: linked series (current LCU)",708825408360.8517
"Hong Kong SAR, China_Gross capital formation (current LCU)",98766327232.33963
"Hong Kong SAR, China_Gross capital formation (current US$)",12651688390.872755
"Hong Kong SAR, China_Gross domestic income (constant LCU)",529898943443.9819
"Hong Kong SAR, China_Gross domestic savings (current LCU)",90950909842.97252
"Hong Kong SAR, China_Gross domestic savings (current US$)",11607689827.346115
"Hong Kong SAR, China_Gross fixed capital formation (constant 2015 US$)",9963500762.834278
"Hong Kong SAR, China_Gross fixed capital formation (constant LCU)",81767526828.60518
"Hong Kong SAR, China_Gross fixed capital formation (current LCU)",100833953137.61699
"Hong Kong SAR, China_Gross fixed capital formation (current US$)",12905528953.755013
"Hong Kong SAR, China_Gross fixed capital formation, private sector (current LCU)",71856751171.45312
"Hong Kong SAR, China_Gross national expenditure (current LCU)",655218124902.4478
"Hong Kong SAR, China_Gross national expenditure (current US$)",83692098161.2843
"Hong Kong SAR, China_Households and NPISHs Final consumption expenditure (constant 2015 US$)",45843934835.29603
"Hong Kong SAR, China_Households and NPISHs Final consumption expenditure (constant LCU)",400661282016.64764
"Hong Kong SAR, China_Households and NPISHs Final consumption expenditure (current LCU)",483725482289.6126
"Hong Kong SAR, China_Households and NPISHs Final consumption expenditure (current US$)",61799184419.53792
"Hong Kong SAR, China_Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)",5237.16127857854
"Hong Kong SAR, China_Households and NPISHs Final consumption expenditure, PPP (constant 2021 international $)",61336722929.97247
"Hong Kong SAR, China_Households and NPISHs Final consumption expenditure, PPP (current international $)",78773482737.53464
"Hong Kong SAR, China_Households and NPISHs final consumption expenditure: linked series (current LCU)",483725482289.61194
"Hong Kong SAR, China_Import unit value index (2015 = 100)",13.578182214790923
"Hong Kong SAR, China_Import value index (2015 = 100)",34.29121450252946
"Hong Kong SAR, China_Import volume index (2015 = 100)",29.035362087191977
"Hong Kong SAR, China_Imports of goods and services (constant 2015 US$)",171721242057.2873
"Hong Kong SAR, China_Imports of goods and services (constant LCU)",1554498190305.604
"Hong Kong SAR, China_Imports of goods and services (current LCU)",1579530385462.7039
"Hong Kong SAR, China_Imports of goods and services (current US$)",202361668448.797
"Hong Kong SAR, China_Intentional homicides (per 100,000 people)",0.41661136422809825
"Hong Kong SAR, China_Labor force, total",302591.21890218795
"Hong Kong SAR, China_Land area (sq. km)",15.264371702149413
"Hong Kong SAR, China_Land under cereal production (hectares)",0.0
"Hong Kong SAR, China_Life expectancy at birth, female (years)",2.129510885639028
"Hong Kong SAR, China_Life expectancy at birth, male (years)",2.2455961792354584
"Hong Kong SAR, China_Life expectancy at birth, total (years)",2.1803823173970622
"Hong Kong SAR, China_Listed domestic companies, total",634.6377474920039
"Hong Kong SAR, China_Livestock production index (2014-2016 = 100)",40.62640629030876
"Hong Kong SAR, China_Lower secondary school starting age (years)",0.0
"Hong Kong SAR, China_Market capitalization of listed domestic companies (current US$)",1792283889214.0007
"Hong Kong SAR, China_Merchandise exports (current US$)",168481486846.5867
"Hong Kong SAR, China_Merchandise exports by the reporting economy (current US$)",159921605551.24976
"Hong Kong SAR, China_Merchandise imports (current US$)",187804456578.76483
"Hong Kong SAR, China_Merchandise imports by the reporting economy (current US$)",179557153448.0997
"Hong Kong SAR, China_Methane (CH4) emissions (total) excluding LULUCF (Mt CO2e)",0.4171211812266994
"Hong Kong SAR, China_Methane (CH4) emissions from Agriculture (Mt CO2e)",0.0032809322042724777
"Hong Kong SAR, China_Methane (CH4) emissions from Building (Energy) (Mt CO2e)",0.0014739895390708587
"Hong Kong SAR, China_Methane (CH4) emissions from Fugitive Emissions (Energy) (Mt CO2e)",0.008713961113039802
"Hong Kong SAR, China_Methane (CH4) emissions from Industrial Combustion (Energy) (Mt CO2e)",0.0010703129880895203
"Hong Kong SAR, China_Methane (CH4) emissions from Power Industry (Energy) (Mt CO2e)",0.004309708969042975
"Hong Kong SAR, China_Methane (CH4) emissions from Transport (Energy) (Mt CO2e)",0.012503858329262997
"Hong Kong SAR, China_Methane (CH4) emissions from Waste (Mt CO2e)",0.416761978328932
"Hong Kong SAR, China_Mobile cellular subscriptions",7563290.391633832
"Hong Kong SAR, China_Mobile cellular subscriptions (per 100 people)",99.9365575856062
"Hong Kong SAR, China_Mortality rate, adult, female (per 1,000 female adults)",10.056104542866173
"Hong Kong SAR, China_Mortality rate, adult, male (per 1,000 male adults)",16.940152335148102
"Hong Kong SAR, China_Net barter terms of trade index (2015 = 100)",2.300794958940843
"Hong Kong SAR, China_Net domestic credit (current LCU)",2187971731632.3936
"Hong Kong SAR, China_Net foreign assets (current LCU)",2834771978498.0137
"Hong Kong SAR, China_Net migration",32293.559129417146
"Hong Kong SAR, China_Net primary income (Net income from abroad) (current LCU)",67845762014.4588
"Hong Kong SAR, China_Net primary income (Net income from abroad) (current US$)",8681582090.816893
"Hong Kong SAR, China_Nitrous oxide (N2O) emissions (total) excluding LULUCF (Mt CO2e)",0.10981159838461942
"Hong Kong SAR, China_Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e)",0.0012923097601306866
"Hong Kong SAR, China_Nitrous oxide (N2O) emissions from Building (Energy) (Mt CO2e)",0.00021869603789105853
"Hong Kong SAR, China_Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e)",1.7960530202677492e-05
"Hong Kong SAR, China_Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e)",0.002027986977965021
"Hong Kong SAR, China_Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e)",0.05846781671482055
"Hong Kong SAR, China_Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e)",0.022028832523889944
"Hong Kong SAR, China_Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e)",0.0776607038645104
"Hong Kong SAR, China_Nitrous oxide (N2O) emissions from Waste (Mt CO2e)",0.026501772714089284
"Hong Kong SAR, China_Official exchange rate (LCU per US$, period average)",0.03100825629482145
"Hong Kong SAR, China_Patent applications, nonresidents",5560.83583772352
"Hong Kong SAR, China_Patent applications, residents",120.50440151822379
"Hong Kong SAR, China_Population ages 0-14, female",68660.08994650652
"Hong Kong SAR, China_Population ages 0-14, male",75773.44682562989
"Hong Kong SAR, China_Population ages 0-14, total",144413.6257423354
"Hong Kong SAR, China_Population ages 15-64, female",277353.39573375543
"Hong Kong SAR, China_Population ages 15-64, male",77542.20841072882
"Hong Kong SAR, China_Population ages 15-64, total",331068.21345400054
"Hong Kong SAR, China_Population ages 65 and above, female",151027.8480930138
"Hong Kong SAR, China_Population ages 65 and above, male",141160.25570318737
"Hong Kong SAR, China_Population ages 65 and above, total",292159.175674428
"Hong Kong SAR, China_Population density (people per sq. km of land area)",389.94875584368043
"Hong Kong SAR, China_Population in largest city",472337.3907645673
"Hong Kong SAR, China_Population in urban agglomerations of more than 1 million",472337.3907645673
"Hong Kong SAR, China_Population, female",344146.0720003919
"Hong Kong SAR, China_Population, male",101443.7790170295
"Hong Kong SAR, China_Population, total",440022.8794882356
"Hong Kong SAR, China_PPP conversion factor, GDP (LCU per international $)",0.8795467243414776
"Hong Kong SAR, China_PPP conversion factor, private consumption (LCU per international $)",0.6381862821615046
